,Age,area,bbox_area,convex_area,eccentricity,equivalent_diameter,euler_number,extent,filled_area,major_axis_length,max_intensity,mean_intensity,min_intensity,minor_axis_length,orientation,perimeter,solidity,contrast,energy,homogeneity,correlation,dissimilarity,Region Count
954,24,714.3081570996978,1152.501510574018,808.4954682779456,0.6652721124246004,28.662069532574225,0.9909365558912386,0.6661129209961973,714.8580060422961,36.671931501271,0.8089496395069032,0.5758075234883574,0.36143919519133066,24.47278116296926,0.16644225674762572,109.75385450273457,0.9172366305929867,112.00277791086421,0.0263070494890721,0.0769384539537474,0.9739512447155892,6.339745955555081,331.0
955,24,699.4551083591331,1099.0278637770898,784.2383900928793,0.6686179882464471,28.34911261980004,0.9938080495356038,0.6659504063447167,699.8204334365325,36.50907278151915,0.7958103707553608,0.5834570360198406,0.38276236724264867,24.212831309745237,0.10996839804339434,108.26298414585794,0.9150424604746175,93.53634880590859,0.027073897594263888,0.08262770210913963,0.9773245786240838,5.802344910005489,323.0
956,24,717.8649789029536,1096.2573839662448,786.9704641350211,0.6737190157492986,28.719564015556486,0.9789029535864979,0.6668690931551169,720.1223628691984,37.03522577136513,0.7893504670667979,0.5349781488213302,0.322110465737642,24.234524195155853,-0.03311898308745218,108.71139019865134,0.9208570099122516,114.93172068517052,0.025707518068836855,0.07194709381594538,0.9707337051548355,6.531879880670541,237.0
957,24,849.6644295302013,1346.6879194630872,959.5268456375838,0.6638805905203655,31.36004775421915,0.9530201342281879,0.6531118727944152,853.0436241610738,40.49652910753269,0.81768882652408,0.5805694278544209,0.36753455380049804,27.051527795174493,0.1992718342269312,125.06768333823493,0.9017596815097472,102.38031881551369,0.024041175885358413,0.07501158690673136,0.9769175250704731,6.056868765835741,298.0
958,24,772.1130434782609,1174.791304347826,846.8260869565217,0.6428268569783071,29.75286977575,0.9608695652173913,0.6669837137423119,774.5478260869565,37.021182230884534,0.7706441321917807,0.5287968063228428,0.32911882517598523,25.85743872661974,-0.07434521381717055,113.0351912746548,0.9181081229918814,94.51885133701508,0.02550179192482459,0.07807835767492738,0.9740786412853442,5.936065946146218,230.0
959,24,720.5927051671732,1128.9392097264438,801.1641337386018,0.6489718548129289,28.71998846812768,0.9908814589665653,0.6682205128995822,721.2492401215806,36.35011224537835,0.8237322467776137,0.5960100343542246,0.37332922691151477,24.695318588526458,0.14404311202998174,108.73934824854409,0.9226375528797144,113.42845756616836,0.02627731407263827,0.07717687475824002,0.9751540465937756,6.395002503592567,329.0
960,24,826.3597122302158,1319.8273381294964,943.6726618705036,0.6627933723787186,30.731955933951028,0.841726618705036,0.6458617376236809,842.431654676259,39.723902519875466,0.7895922017199405,0.5464990634294429,0.3401745969564719,26.911192941211173,0.2469561179768384,128.91346095686538,0.8956417780634408,98.76783985301817,0.02446131505223291,0.07448633844565392,0.9763017105669263,5.9251294069426095,278.0
961,24,809.0311526479751,1276.6542056074766,907.7383177570093,0.6754023717837979,30.466046752490385,0.9968847352024922,0.6604591598640135,809.1993769470405,39.50040564550739,0.7954395369917577,0.5883414106872001,0.3862883122803828,25.944769372623018,0.15346736864089155,117.80656591315623,0.9133290167536458,80.46225861474095,0.026218539619268955,0.08735593059509872,0.9809276244277749,5.352971985482358,321.0
962,24,805.1358885017422,1260.7770034843206,903.7421602787457,0.6612126158513097,30.234001214836283,0.9372822299651568,0.6615427930575172,809.9407665505227,38.749096456087976,0.8068410067660913,0.5791573696160687,0.3690795056530628,26.034672171528356,0.025253021445214813,119.32913798728653,0.9093663810771608,104.51074243385973,0.02553810689463349,0.07726358406976881,0.9758922616794888,6.165724250026835,287.0
963,24,815.1543624161073,1322.8758389261745,928.4697986577181,0.662296259943002,30.460781287184545,0.9261744966442953,0.6486501759247835,822.1543624161073,39.28774307434419,0.7793223806063314,0.5394003747942491,0.3296219111518704,26.520778143114192,0.07798360156895845,124.80320635241328,0.8993461071070278,108.13219445683545,0.02461416532389342,0.07327219273754244,0.9742409546445,6.187075116891154,298.0
964,24,829.9718309859155,1284.4401408450703,922.6302816901408,0.6621301093206808,30.998696019138336,0.9929577464788732,0.6677559020170596,830.5211267605633,39.28595285755802,0.8083586097035728,0.5922664540183712,0.38719649386527144,26.566423640977035,0.0777102722316051,118.44059335157733,0.9146279682590259,85.18536259096254,0.025412712028988628,0.08350235434408969,0.9794551704695349,5.61030417012427,284.0
965,24,737.641129032258,1151.5887096774193,822.2782258064516,0.6710136727716193,29.091364035007192,0.967741935483871,0.6542634934511617,740.0564516129032,37.20477564461192,0.7815468022911828,0.5408963098956817,0.33665006611585996,25.01067924213419,-0.0426734489442923,112.51422890405647,0.9054072815994024,100.19400277246872,0.025451406984149213,0.07574092547002537,0.9749104958623562,6.021919826455149,248.0
966,24,782.5120481927711,1252.816265060241,888.4698795180723,0.6872241264596675,29.81487236829692,0.8765060240963856,0.6468112441328402,793.3915662650602,39.29422518424864,0.8314217356554274,0.604615678187547,0.38679935940480953,25.49934712338412,0.13571174264636887,123.13893824282952,0.9002319948521562,108.81493368931922,0.024844165228447908,0.07332691478062206,0.9775256030823811,6.204386796510074,332.0
967,24,782.5672268907563,1193.4915966386554,857.6974789915967,0.6388946535434293,29.88407196112869,0.9621848739495799,0.6666289344793951,786.0126050420168,37.428979357347494,0.7693339624375345,0.5242187201148281,0.322209160685477,25.87802816861781,-0.09608466324687764,113.49400130814567,0.9205479019860092,102.23503185154898,0.02580593472511893,0.07699782116216965,0.9724064073507628,6.150853778267277,238.0
968,24,670.4267912772585,1038.4890965732088,744.9750778816199,0.6585926662808574,27.892691866528626,1.0,0.6698289922660917,670.4267912772585,34.90471430196943,0.7951959219689471,0.5664577062667785,0.3542984873135825,24.105466152608653,0.06982643274114513,106.01362707350985,0.9192244962031954,109.4654932387744,0.02689102259648317,0.07779349158357207,0.9737270041056585,6.294208601856481,321.0
969,24,720.5527156549521,1152.5686900958467,820.405750798722,0.6726245676468233,28.753730072571795,0.9968051118210862,0.6616869561416926,720.7220447284345,37.21563364584594,0.7842078294709093,0.575206092165402,0.37754954049583767,24.55467171037994,0.1422357667976094,111.70773023732261,0.9101321761392469,88.38377964326838,0.026800100015859044,0.08341299168177006,0.9781122535496092,5.613238600886736,313.0
970,24,808.9254237288136,1286.922033898305,903.6338983050847,0.6582705882677304,30.01981169406322,0.976271186440678,0.6566483040669681,810.6,38.79028939050223,0.797154580663462,0.5737411347199026,0.3648830066079313,25.705871296696795,-0.07440139057281273,115.93860326509125,0.9130187712018996,99.5548202448877,0.02592228399614002,0.07784654299098805,0.9767938685383032,5.943653517310049,295.0
971,24,732.8990536277603,1150.2460567823343,818.7444794952681,0.6573059267382197,29.25192755705663,0.9873817034700315,0.6571052669968209,733.8107255520505,37.19745969101467,0.8012357734948744,0.5746449994086905,0.37080920435504555,25.305117815761633,0.044209093868439256,113.39593550490618,0.909069401407503,97.9378603978789,0.025581819910248344,0.07857513388436242,0.9769866164544204,5.902272302629376,317.0
972,24,796.077738515901,1242.9151943462898,889.2508833922261,0.6843429031408148,30.017288926075064,0.9293286219081273,0.6609710027564984,802.4558303886926,39.15783779347031,0.7919731597811842,0.5674169822787628,0.36026974793100197,25.476368383869524,0.012998220854619044,118.80169162009159,0.9117014380360136,101.32206495738987,0.025794104366639627,0.07820340813240166,0.9759584828875483,6.051102461179671,283.0
973,24,725.3116279069767,1135.6186046511627,807.5023255813953,0.6475347715265612,28.919168063597677,0.986046511627907,0.6565269320045485,726.1906976744186,36.22970428353033,0.7615923959156634,0.524875385966407,0.3315597957741966,25.12205741224927,-0.044807600154858594,110.87595918272717,0.91022868303414,92.45905196860478,0.02601827965718446,0.07876798779647382,0.9752430238180574,5.766857198562777,215.0
974,24,744.7903780068729,1115.4398625429553,813.6254295532646,0.6560103131138917,29.275836566799757,0.993127147766323,0.6749891860012657,745.1546391752578,37.05789569327795,0.7910754288528206,0.5673133553448786,0.36009263579857326,25.122498143464732,0.1431454535517265,109.31147376949444,0.92313914510531,99.490042265677,0.026761179840604336,0.08359477728623076,0.9759086960688759,5.966484026652253,291.0
975,24,735.4937888198758,1163.9130434782608,825.7857142857143,0.6605476802284572,29.132447900360106,0.9937888198757764,0.6595485635694078,735.9130434782609,37.08905142485953,0.7950912450375355,0.5754447666432316,0.3697043545413544,24.985831780438826,0.14282706971005274,112.0914398301398,0.9130284083304637,94.93904160820051,0.02610153672496883,0.08107025753564848,0.97742435663078,5.800619242931134,322.0
976,24,742.069105691057,1146.6666666666667,826.7764227642276,0.6323596104337972,29.280702852491903,0.9796747967479674,0.6591866670660439,743.3861788617886,36.732392178076374,0.77882066679424,0.544534494596436,0.35493183531193984,25.53627644190404,0.08939761756146301,113.5160489122043,0.9083509654655494,87.07215285504357,0.025978367834226666,0.08074556988283789,0.9768728141739093,5.629802062430984,246.0
