,Image Reference,Age,Number of nucleii,Number of overlapping nucleii,Average Area,Avg Compactness,Circular blobs,Non-circular blobs,Texture Feature - Avg Energy,Texture feature - Avg Homogenity,Texture feature - Avg Correlation
925,AMC-132--048-macurato_FCM_MASK.png,6,1997,71,35.1449059829465,0.0795774715459464,1297,0,0.4934697355008701,0.5159654323367036,0.18122858998539237
926,AMC-132--049-macurato_FCM_MASK.png,6,1771,46,34.622288915845,0.07957747154594647,1121,0,0.49350251102160186,0.5159504099110485,0.18077844295371492
927,AMC-132--050-macurato_FCM_MASK.png,6,2507,142,38.11497594512454,0.07957747154594629,1578,0,0.4930485602896612,0.5154712738734986,0.18009011299810357
928,AMC-49--001-macurato_FCM_MASK.png,6,147,0,12.695805343871067,0.07957747154594765,129,0,0.49306669346774684,0.5154864226075763,0.18011404698039044
929,AMC-49--002-macurato_FCM_MASK.png,6,116,0,15.335670513531372,0.07957747154594765,99,0,0.4931260258859427,0.5155428442298,0.1801433719775661
930,AMC-49--003-macurato_FCM_MASK.png,6,143,0,14.369039983769202,0.07957747154594765,127,0,0.4931620862381524,0.5155766239640338,0.18014023691095685
931,AMC-49--004-macurato_FCM_MASK.png,6,182,1,16.959540085990298,0.07957747154594765,148,0,0.49316134701894015,0.5155799397937407,0.1801051964985128
932,AMC-49--005-macurato_FCM_MASK.png,6,385,4,23.914562028289957,0.07957747154594849,277,0,0.493022998432353,0.5154569097187971,0.18002463744036168
933,AMC-49--006-macurato_FCM_MASK.png,6,249,4,18.738168927139075,0.07957747154594798,199,0,0.4929686829150624,0.5154070833928348,0.17996843676295995
934,AMC-49--007-macurato_FCM_MASK.png,6,353,5,23.12087180466753,0.0795774715459484,255,0,0.4929133196728519,0.5153613770598249,0.17998554027709512
935,AMC-49--008-macurato_FCM_MASK.png,6,223,3,21.61194393772274,0.07957747154594781,167,0,0.492951061259928,0.5154022797792346,0.17996858790926748
936,AMC-49--009-macurato_FCM_MASK.png,6,208,1,14.354095678564384,0.0795774715459477,179,0,0.4930185074284855,0.5154663678836742,0.17999509274892905
937,AMC-49--010-macurato_FCM_MASK.png,6,384,6,22.997945759883564,0.07957747154594848,280,0,0.49280899693705493,0.515283272670741,0.17987799061253382
938,AMC-49--011-macurato_FCM_MASK.png,6,319,3,22.106541051005,0.0795774715459483,232,0,0.492619310580539,0.5151117762103022,0.17979496466479278
939,AMC-49--012-macurato_FCM_MASK.png,6,202,1,22.15261958968898,0.07957747154594765,141,0,0.4925512488098484,0.5150539704050868,0.17972070075224544
940,AMC-49--013-macurato_FCM_MASK.png,6,261,3,20.397990840624335,0.07957747154594805,203,0,0.49236674562905736,0.5149016683992017,0.17968544388446203
941,AMC-49--014-macurato_FCM_MASK.png,6,396,7,18.621121153575732,0.0795774715459485,309,0,0.49228090391353524,0.5148369404067268,0.1796451420117311
942,AMC-49--015-macurato_FCM_MASK.png,6,371,8,29.600469198015467,0.07957747154594845,279,0,0.49222866967182843,0.5147952347363203,0.17962379712071416
943,AMC-49--016-macurato_FCM_MASK.png,6,401,7,22.80627823002681,0.07957747154594852,287,0,0.4920292755947416,0.5146245962697035,0.17952394373044073
944,AMC-49--017-macurato_FCM_MASK.png,6,455,10,18.635148669572345,0.07957747154594821,351,0,0.49191327288939757,0.5145223715134413,0.1794460012623997
945,AMC-49--018-macurato_FCM_MASK.png,6,442,5,24.262027476364274,0.07957747154594828,318,0,0.4918497296458928,0.5144783854325984,0.17941689631127247
946,AMC-49--019-macurato_FCM_MASK.png,6,365,4,21.849562724981038,0.07957747154594844,275,0,0.4917424365710103,0.5143824571527281,0.1793946070342818
947,AMC-49--020-macurato_FCM_MASK.png,6,798,10,27.461267673363583,0.0795774715459472,537,0,0.49134173932837355,0.5140292992622328,0.1792477443834048
948,AMC-49--021-macurato_FCM_MASK.png,6,1074,26,31.746102676460342,0.07957747154594685,677,0,0.4911240679384113,0.5138388491343632,0.1790833204618237
949,AMC-49--022-macurato_FCM_MASK.png,6,1232,52,43.031467266338645,0.07957747154594673,859,0,0.49117346854330696,0.5139076917821443,0.1792090247259035
950,AMC-49--023-macurato_FCM_MASK.png,6,1560,56,35.87225264625586,0.07957747154594655,1038,0,0.490916466379265,0.5136628471274587,0.1790032565928438
951,AMC-49--024-macurato_FCM_MASK.png,6,1800,72,33.79443594303675,0.07957747154594645,1180,0,0.49075693333627457,0.5135268238401957,0.17879730012624903
952,AMC-49--025-macurato_FCM_MASK.png,6,1295,107,38.15054053883869,0.07957747154594669,844,0,0.4898187414564686,0.5127280926865375,0.1786149695489183
953,AMC-49--026-macurato_FCM_MASK.png,6,1239,51,36.845551450321935,0.07957747154594673,754,0,0.4889624032648544,0.5119566846626149,0.1783310673641627
954,AMC-49--027-macurato_FCM_MASK.png,6,1360,47,35.24221436055127,0.07957747154594665,843,0,0.48821968378329056,0.5112909173740195,0.1779179909907334
955,AMC-49--028-macurato_FCM_MASK.png,6,1340,69,37.00394145512766,0.07957747154594666,831,0,0.4874780825877917,0.5106336729423961,0.17771108673696184
956,AMC-49--029-macurato_FCM_MASK.png,6,1568,48,32.91807975832692,0.07957747154594655,1050,0,0.48741536640946187,0.5105767107122032,0.17757407345469944
957,AMC-49--030-macurato_FCM_MASK.png,6,1547,55,30.27958293686854,0.07957747154594655,1051,0,0.48721501096292924,0.5103924519420777,0.17742494082533702
958,AMC-49--031-macurato_FCM_MASK.png,6,1527,71,37.288967383756656,0.07957747154594656,993,0,0.4871760843633395,0.5103621722385576,0.17743188759127465
959,AMC-49--032-macurato_FCM_MASK.png,6,885,20,28.124033156740353,0.07957747154594708,605,0,0.487270921430424,0.5104579724537159,0.17738142399014795
960,AMC-49--033-macurato_FCM_MASK.png,6,1432,42,33.60037287161492,0.0795774715459466,930,0,0.4870923022674549,0.510311659885597,0.1772302747970489
961,AMC-49--034-macurato_FCM_MASK.png,6,1243,55,35.846004617763306,0.07957747154594673,749,0,0.4863325259212469,0.5096300740451324,0.17697564368991336
962,AMC-49--035-macurato_FCM_MASK.png,6,1240,36,31.396120106230317,0.07957747154594673,811,0,0.485551754002636,0.508921989606551,0.17665288732174922
